66241062;;;;115837254;;;;267978096;;;;376187210;;;;588999079;;;;619224495;;;;624915237;;;;643206681;;;;698421966;;;;732226454;;;;800520779;;;;896204147;;;;1067751838;;;;1105778662;;;;1209416329;;;;1241271014;;;;1423383369;;;;1463114689;;;;1708211192;;;;1755483733;;;;1811548489;;;;1891198729;;;;1998410532;;;;2056696850;;;;2113632023;;;;2206254614;;;;2477162645;;;;2576978609;;;;2612708609;;;;2667856806;;;;2792672736;;;;2825395819;;;;2888527149;;;;3091103201;;;;3119357525;;;;3134376116;;;;3289532485;;;;3309020767;;;;3402094018;;;;3842281435;;;;3891058259;;;;4033821422;;;;4164248214;;;;4184855649;;;;4282125547;;;;
0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;3126.58;0;;1;3102.43;0;;0;1303.68;0;;1;3085.48;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;3148.95;0;;1;3092.24;0;;0;1303.68;0;;1;3075.73;0;;0;1303.68;0;;1;3145.19;0;;0;1303.68;0;;1;3085.88;0;;1;3121.81;0;;1;3115.35;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;3173.79;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;3099.49;0;;1;3088.06;0;;0;1303.68;0;;1;3167.57;0;;1;3172.04;0;;1;3104.4;0;;1;3126.46;0;;1;3156.83;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;
0;1303.68;0;;0;1303.68;0;;1;3078.48;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;3121.75;0;;1;3100.75;0;;0;1303.68;0;;1;3086.6;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;3147.31;0;;1;3092.1;0;;0;1303.68;0;;1;3075.32;0;;0;1303.68;0;;1;3142.26;0;;0;1303.68;0;;1;3087.8;0;;1;3117.41;0;;1;3113.8;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;3174.82;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;3097.7;0;;1;3089.67;0;;0;1303.68;0;;1;3188.97;0;;1;3170.51;0;;1;3103.3;0;;1;3124.46;0;;1;3157.19;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;
0;1303.68;0;;0;1303.68;0;;1;3014.57;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;3037.53;0;;1;3026.07;0;;0;1303.68;0;;1;3016.65;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;3053.68;0;;1;3020.35;0;;0;1303.68;0;;1;2984.91;0;;0;1303.68;0;;1;3052.04;0;;0;1303.68;0;;1;3020.01;0;;1;3035.03;0;;1;3035.01;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;3076;0;;0;1303.68;0;;0;1303.68;0;;1;3017.48;0;;1;3021.72;0;;1;3017.43;0;;0;1303.68;0;;1;3074.48;0;;1;3071.29;0;;1;3024.16;0;;1;3036.64;0;;1;3064.22;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;
0;1303.68;0;;0;1303.68;0;;1;2841.95;0;;0;1303.68;0;;0;1303.68;0;;1;2830.92;0;;1;2839.82;0;;1;2841.96;0;;0;1303.68;0;;1;2839.71;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2844.13;0;;1;2840.59;0;;0;1303.68;0;;1;2777.31;0;;0;1303.68;0;;1;2847.26;0;;0;1303.68;0;;1;2844.58;0;;1;2839.82;0;;1;2844.72;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2858.68;0;;0;1303.68;0;;0;1303.68;0;;1;2841.47;0;;1;2837.4;0;;1;2836.87;0;;0;1303.68;0;;1;2848.51;0;;1;2853.5;0;;1;2834.16;0;;1;2835.78;0;;1;2854.98;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;
0;1303.68;0;;0;1303.68;0;;1;2618.82;0;;0;1303.68;0;;0;1303.68;0;;1;2618.51;0;;1;2588.41;0;;1;2604.45;0;;0;1303.68;0;;1;2611.3;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2580.5;0;;1;2608.18;0;;0;1303.68;0;;1;2521.11;0;;0;1303.68;0;;1;2588.26;0;;0;1303.68;0;;1;2617.6;0;;1;2591.04;0;;1;2600.56;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2587.08;0;;0;1303.68;0;;0;1303.68;0;;1;2620.52;0;;1;2599.67;0;;1;2603.58;0;;1;2622.47;0;;1;2566.83;0;;1;2581.66;0;;1;2591.05;0;;1;2581.28;0;;1;2591.93;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;
0;1303.68;0;;0;1303.68;0;;1;2407.07;0;;0;1303.68;0;;1;2403.94;0;;1;2408.74;0;;1;2364.29;0;;1;2386.84;0;;0;1303.68;0;;1;2396.63;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2356.84;0;;1;2392.06;0;;0;1303.68;0;;1;2299.54;0;;0;1303.68;0;;1;2362.1;0;;0;1303.68;0;;1;2403.58;0;;1;2367.99;0;;1;2379.24;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2385.79;0;;0;1303.68;0;;0;1303.68;0;;1;2406.9;0;;1;2383.37;0;;1;2388.21;0;;1;2412.58;0;;1;2333.14;0;;1;2364.09;0;;1;2371.6;0;;1;2360.44;0;;1;2371.51;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;
0;1303.68;0;;1;2267.18;0;;1;2260.37;0;;0;1303.68;0;;1;2265.23;0;;1;2256.15;0;;1;2220.88;0;;1;2244.43;0;;0;1303.68;0;;1;2248.4;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2218.17;0;;1;2248.42;0;;0;1303.68;0;;1;2165.71;0;;0;1303.68;0;;1;2219.18;0;;0;1303.68;0;;1;2253.36;0;;1;2226.63;0;;1;2238.15;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2239.37;0;;0;1303.68;0;;0;1303.68;0;;1;2256.71;0;;1;2243.19;0;;1;2244.85;0;;1;2261.24;0;;1;2183.77;0;;1;2222.36;0;;1;2233.28;0;;1;2219.91;0;;1;2223.11;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;
1;2215.16;0;;1;2222.84;0;;1;2215.41;0;;0;1303.68;0;;1;2223.58;0;;1;2214.88;0;;1;2178.17;0;;1;2201.5;0;;0;1303.68;0;;1;2203.86;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2176.87;0;;1;2204.47;0;;0;1303.68;0;;1;2126.88;0;;0;1303.68;0;;1;2177.89;0;;0;1303.68;0;;1;2208.31;0;;1;2183.82;0;;1;2194.53;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2197.67;0;;0;1303.68;0;;0;1303.68;0;;1;2212.01;0;;1;2200.36;0;;1;2201.77;0;;1;2216.52;0;;1;2125.68;0;;1;2182.47;0;;1;2189.99;0;;1;2178;0;;1;2181.81;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;
1;2244.47;0;;1;2246.31;0;;1;2239.2;0;;0;1303.68;0;;1;2248.17;0;;1;2238.37;0;;1;2199.4;0;;1;2223.58;0;;0;1303.68;0;;1;2226.95;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2198.55;0;;1;2227.65;0;;0;1303.68;0;;1;2146.44;0;;0;1303.68;0;;1;2198.93;0;;0;1303.68;0;;1;2231.69;0;;1;2205.34;0;;1;2216.47;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2252.03;0;;0;1303.68;0;;1;2216.99;0;;0;1303.68;0;;0;1303.68;0;;1;2235.56;0;;1;2222.83;0;;1;2224.52;0;;1;2241.21;0;;1;2162.36;0;;1;2202.93;0;;1;2212.15;0;;1;2199.44;0;;1;2202.67;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;
1;2366.31;0;;2;2367.65;0;;1;2365.95;0;;0;1303.68;0;;1;2372.22;0;;1;2366.38;0;;1;2334.21;0;;1;2355.53;0;;0;1303.68;0;;1;2355.97;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2332.44;0;;1;2356.13;0;;0;1303.68;0;;1;2279.79;0;;0;1303.68;0;;1;2335.8;0;;0;1303.68;0;;1;2360.57;0;;1;2339.75;0;;1;2350.91;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2369.35;0;;0;1303.68;0;;1;2358.6;0;;0;1303.68;0;;0;1303.68;0;;1;2362.59;0;;1;2353.35;0;;1;2354.6;0;;1;2365.6;0;;1;2295.53;0;;1;2343.49;0;;1;2344.99;0;;1;2333.57;0;;1;2337.39;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;
1;2385.92;0;;2;2387.38;0;;1;2387.89;0;;0;1303.68;0;;1;2392.15;0;;1;2387.72;0;;1;2364.82;0;;1;2383.35;0;;0;1303.68;0;;1;2379.61;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2386.61;0;;1;2367.18;0;;1;2381.67;0;;0;1303.68;0;;1;2315.33;0;;0;1303.68;0;;1;2368.62;0;;0;1303.68;0;;1;2383.36;0;;1;2370;0;;1;2379.08;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2388.01;0;;0;1303.68;0;;1;2396.73;0;;0;1303.68;0;;0;1303.68;0;;1;2384.18;0;;1;2381.58;0;;1;2380.48;0;;1;2387.5;0;;1;2319.49;0;;1;2383.34;0;;1;2374.14;0;;1;2366.06;0;;1;2372.83;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;
1;2419.84;0;;2;2420.3;0;;1;2420.08;0;;0;1303.68;0;;1;2422.59;0;;1;2419.87;0;;1;2392.32;0;;1;2412.75;0;;0;1303.68;0;;1;2409.44;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2425.47;0;;1;2391.6;0;;1;2411.65;0;;0;1303.68;0;;1;2338.53;0;;0;1303.68;0;;1;2395.33;0;;0;1303.68;0;;1;2414.6;0;;1;2397.7;0;;1;2407.89;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2421.03;0;;0;1303.68;0;;1;2420.4;0;;0;1303.68;0;;0;1303.68;0;;1;2416.37;0;;1;2409.91;0;;1;2410.28;0;;1;2419.35;0;;1;2347.15;0;;1;2407.77;0;;1;2401.77;0;;1;2392;0;;1;2397.04;0;;1;2424.2;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;
1;2485.17;0;;2;2485.54;0;;1;2488.18;0;;0;1303.68;0;;1;2488.36;0;;1;2485.1;0;;1;2463.52;0;;1;2482.83;0;;0;1303.68;0;;1;2477.82;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2489.92;0;;1;2466.01;0;;1;2480.74;0;;1;2486.56;0;;1;2411.85;0;;0;1303.68;0;;1;2467.81;0;;0;1303.68;0;;1;2482.73;0;;1;2468.86;0;;1;2478.4;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2485.27;0;;0;1303.68;0;;1;2496.24;0;;0;1303.68;0;;0;1303.68;0;;1;2483.89;0;;1;2480.53;0;;1;2479.57;0;;1;2483.64;0;;1;2420.14;0;;1;2484.64;0;;1;2473.05;0;;1;2464.7;0;;1;2470.7;0;;1;2486.17;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;
1;2666.53;0;;2;2667.11;0;;1;2676.32;0;;0;1303.68;0;;1;2665.95;0;;1;2670.99;0;;1;2664.75;0;;1;2677.58;0;;0;1303.68;0;;1;2668.72;0;;0;1303.68;0;;1;2654.08;0;;0;1303.68;0;;1;2671.89;0;;1;2672.45;0;;1;2673.2;0;;1;2662;0;;1;2614.15;0;;0;1303.68;0;;1;2673.32;0;;0;1303.68;0;;1;2673.35;0;;1;2669.3;0;;1;2677.01;0;;0;1303.68;0;;0;1303.68;0;;0;1303.68;0;;1;2665.78;0;;0;1303.68;0;;1;2713.47;0;;0;1303.68;0;;0;1303.68;0;;1;2670.71;0;;1;2674.73;0;;1;2671.84;0;;1;2666.01;0;;1;2666.26;0;;1;2702.53;0;;1;2670.86;0;;1;2667.05;0;;1;2676.16;0;;2;2661.42;0;;1;2641.07;0;;0;1303.68;0;;0;1303.68;0;;
1;2731.39;0;;2;2732.69;0;;1;2749.2;0;;0;1303.68;0;;1;2732.79;0;;1;2739.12;0;;1;2750.82;0;;1;2758.65;0;;0;1303.68;0;;1;2745.81;0;;0;1303.68;0;;1;2720.32;0;;1;2712.27;0;;1;2738.83;0;;1;2764.37;0;;1;2751.07;0;;1;2728.6;0;;1;2705.35;0;;0;1303.68;0;;1;2763.04;0;;0;1303.68;0;;1;2747.11;0;;1;2755.12;0;;1;2760.51;0;;1;2703.13;0;;0;1303.68;0;;0;1303.68;0;;1;2727.34;0;;0;1303.68;0;;1;2815.43;0;;0;1303.68;0;;0;1303.68;0;;1;2741.58;0;;1;2755.89;0;;1;2750.61;0;;1;2736.2;0;;1;2769.15;0;;1;2804.29;0;;1;2754.44;0;;1;2755.13;0;;1;2768.64;0;;2;2728.16;0;;1;2711.96;0;;0;1303.68;0;;0;1303.68;0;;
1;2669.92;0;;2;2672.94;0;;1;2683.15;0;;0;1303.68;0;;1;2670.51;0;;1;2675.18;0;;1;2679.31;0;;1;2689.07;0;;0;1303.68;0;;1;2678.89;0;;0;1303.68;0;;1;2667.92;0;;1;2656.19;0;;1;2674.78;0;;1;2686.86;0;;1;2682.98;0;;1;2674.15;0;;1;2632.43;0;;0;1303.68;0;;1;2687.63;0;;1;2647.23;0;;1;2680.85;0;;1;2683.41;0;;1;2689.82;0;;1;2648.83;0;;0;1303.68;0;;0;1303.68;0;;1;2667.1;0;;0;1303.68;0;;1;2738.33;0;;0;1303.68;0;;0;1303.68;0;;1;2676.37;0;;1;2685.59;0;;1;2681.94;0;;1;2672.27;0;;1;2691.99;0;;1;2726.64;0;;1;2683.12;0;;1;2680.09;0;;1;2692.28;0;;3;2665.93;0;;1;2657.2;0;;0;1303.68;0;;0;1303.68;0;;
1;2612.68;0;;2;2615.53;0;;1;2620.17;0;;0;1303.68;0;;1;2611.28;0;;1;2614.36;0;;1;2609.07;0;;1;2621.8;0;;0;1303.68;0;;1;2614.45;0;;0;1303.68;0;;1;2614.3;0;;1;2608.13;0;;1;2619.18;0;;1;2617.62;0;;1;2617.73;0;;2;2611.57;0;;1;2548.29;0;;0;1303.68;0;;1;2617.53;0;;1;2608.57;0;;1;2616.99;0;;1;2613.52;0;;1;2620.98;0;;1;2601.75;0;;0;1303.68;0;;1;2589.6;0;;1;2610.53;0;;0;1303.68;0;;1;2650.64;0;;0;1303.68;0;;0;1303.68;0;;1;2614.71;0;;1;2619.04;0;;1;2616.39;0;;1;2612.19;0;;1;2603.15;0;;1;2630.63;0;;1;2614.95;0;;1;2610.28;0;;1;2620.95;0;;3;2614.39;0;;1;2607.81;0;;0;1303.68;0;;1;2607.14;0;;
1;2695.18;0;;2;2697.78;0;;1;2704.45;0;;0;1303.68;0;;1;2694.48;0;;1;2698.07;0;;1;2701.87;0;;1;2710.64;0;;0;1303.68;0;;1;2699.31;0;;1;2671.85;0;;1;2694.18;0;;1;2686.63;0;;1;2701.35;0;;1;2714.13;0;;1;2704.27;0;;2;2691.37;0;;1;2643.66;0;;0;1303.68;0;;1;2712.14;0;;1;2690.48;0;;1;2700.82;0;;1;2705.26;0;;1;2711.54;0;;1;2683.01;0;;1;2674.47;0;;1;2673.8;0;;1;2692.95;0;;0;1303.68;0;;1;2763.91;0;;0;1303.68;0;;0;1303.68;0;;1;2698.23;0;;1;2708.24;0;;1;2703.68;0;;1;2695.59;0;;1;2705.39;0;;1;2752.65;0;;1;2706.2;0;;1;2704.26;0;;1;2716.22;0;;3;2692.96;0;;1;2686.93;0;;0;1303.68;0;;1;2687.13;0;;
1;2778.82;0;;2;2780.61;0;;1;2791.54;0;;0;1303.68;0;;1;2778.93;0;;1;2783.62;0;;1;2796.96;0;;1;2802.67;0;;0;1303.68;0;;1;2787.85;0;;1;2750.48;0;;1;2774.62;0;;1;2765.6;0;;1;2783.36;0;;1;2815.21;0;;1;2794.29;0;;2;2772.37;0;;1;2742.8;0;;0;1303.68;0;;1;2811.15;0;;1;2770.92;0;;1;2789.13;0;;1;2800.72;0;;1;2805.87;0;;2;2759.26;0;;1;2753.28;0;;1;2755.85;0;;1;2776.38;0;;0;1303.68;0;;1;2889.5;0;;1;2749.66;0;;0;1303.68;0;;1;2784.87;0;;1;2800.75;0;;1;2794.27;0;;1;2780.51;0;;1;2812.65;0;;1;2862.87;0;;1;2800.34;0;;1;2803.44;0;;1;2817.05;0;;3;2773.15;0;;1;2766.37;0;;1;2750.9;0;;1;2766.91;0;;
1;2819.41;0;;2;2821.61;0;;1;2831.37;0;;1;2824.84;0;;1;2819.34;0;;1;2823.12;0;;1;2836.32;0;;1;2841.66;0;;0;1303.68;0;;1;2827.24;0;;1;2793.66;0;;1;2816.16;0;;1;2807.36;0;;1;2824.48;0;;1;2853.71;0;;1;2833.62;0;;2;2814.13;0;;1;2791.56;0;;0;1303.68;0;;1;2849.24;0;;1;2810.47;0;;1;2828.43;0;;1;2839.96;0;;1;2845.33;0;;2;2800;0;;1;2795.96;0;;2;2794.58;0;;1;2816.63;0;;1;2793.17;0;;1;2926.28;0;;1;2794.01;0;;0;1303.68;0;;1;2824.8;0;;1;2839.77;0;;1;2833.43;0;;1;2820.37;0;;1;2857.75;0;;1;2898.42;0;;1;2839.46;0;;1;2841.1;0;;1;2855.75;0;;3;2814.42;0;;1;2808.44;0;;1;2794.71;0;;1;2809.34;0;;
1;2924.06;0;;2;2926.15;0;;1;2942.78;0;;1;2880.39;0;;1;2926.25;0;;1;2932.14;0;;1;2960.43;0;;1;2958.34;0;;0;1303.68;0;;1;2940.68;0;;1;2889.33;0;;1;2916.7;0;;1;2905.79;0;;1;2927.46;0;;1;2981.9;0;;1;2948.23;0;;2;2912.92;0;;1;2905.69;0;;1;2956.45;0;;1;2977.19;0;;1;2907.54;0;;1;2941.39;0;;1;2961.98;0;;1;2965.81;0;;2;2897.84;0;;1;2893.72;0;;2;2891.13;0;;1;2920.59;0;;1;2889.92;0;;1;3054.62;0;;1;2889.63;0;;1;2877.29;0;;1;2936.11;0;;1;2956.29;0;;1;2948.2;0;;1;2928.99;0;;1;2988.54;0;;1;3015.52;0;;1;2959.94;0;;1;2967.15;0;;1;2984.86;0;;3;2914.19;0;;1;2907.33;0;;1;2892.2;0;;1;2907.13;0;;
1;2923.98;0;;2;2926.04;0;;1;2943.25;0;;1;2881.5;0;;1;2926.52;0;;1;2933.01;0;;1;2958.94;0;;1;2957.89;0;;1;2899.98;0;;1;2941.01;0;;1;2892.93;0;;1;2916.52;0;;1;2905.8;0;;1;2926.96;0;;1;2979.36;0;;1;2947.89;0;;2;2913.15;0;;1;2903.27;0;;1;2877.25;0;;1;2975.36;0;;1;2907.49;0;;1;2941.98;0;;1;2960.62;0;;1;2964.82;0;;2;2897.44;0;;1;2894.66;0;;2;2891.24;0;;1;2920.46;0;;1;2889.87;0;;1;3050.91;0;;1;2891.46;0;;1;2878.26;0;;1;2936.71;0;;1;2955.34;0;;1;2947.78;0;;1;2929.49;0;;1;2986.92;0;;1;3012.2;0;;1;2958.68;0;;1;2965.14;0;;1;2982.45;0;;3;2914.11;0;;1;2907.24;0;;1;2892;0;;1;2906.85;0;;
